Time,Wind speed - at the height of wheel hub(m/s),Wind direction - at the height of wheel hub (˚),Relative humidity (%),Power (MW)
2019-04-22 17:00:00,10.774750000000001,307.94174999999996,26.0515,59.911072499999996
2019-04-22 18:00:00,10.575,301.125,28.02975,61.0120945
2019-04-22 19:00:00,10.879999999999999,311.78325,31.25275,47.94957
2019-04-22 20:00:00,17.448999999999998,291.1585,51.02725,42.46417275
2019-04-22 21:00:00,15.19925,284.10825,62.1935,48.394561249999995
2019-04-22 22:00:00,13.224499999999999,271.48325,64.12925,47.409184499999995
2019-04-22 23:00:00,12.45325,269.4335,65.6495,49.81569625
2019-04-23 00:00:00,11.938749999999999,264.64175,68.56524999999999,50.717228750000004
2019-04-23 01:00:00,13.22075,266.9165,69.7505,47.755230499999996
2019-04-23 02:00:00,14.618,269.95025,69.4385,46.10529525
2019-04-23 03:00:00,13.79925,280.16675,70.48,49.5076665
2019-04-23 04:00:00,12.55325,271.11675,72.06275,49.02625675
2019-04-23 05:00:00,8.88725,270.84175,73.44525,31.136853
2019-04-23 06:00:00,10.103,253.5915,76.75475,61.75748
2019-04-23 07:00:00,9.308,253.43325,72.4065,52.722447249999995
2019-04-23 08:00:00,8.1115,252.02499999999998,68.59475,40.34881825
2019-04-23 09:00:00,8.263,253.0585,60.94425,40.41347775
2019-04-23 10:00:00,10.466,278.575,50.972,54.973878750000004
2019-04-23 11:00:00,9.10575,267.56675,43.4445,51.5594275
2019-04-23 12:00:00,7.79025,278.8875,37.1025,33.944124
2019-04-23 13:00:00,7.846,291.82500000000005,32.87925,32.408589
2019-04-23 14:00:00,6.82725,275.30425,29.78875,25.13096575
2019-04-23 15:00:00,8.8255,296.94175,28.035249999999998,38.444320000000005
2019-04-23 16:00:00,9.347999999999999,287.54975,28.804,48.5771795
2019-04-23 17:00:00,9.981,285.12475,30.547250000000002,46.16604925
2019-04-23 18:00:00,9.501750000000001,271.617,29.7205,54.03699475
2019-04-23 19:00:00,9.00875,268.996,27.652,50.789705
2019-04-23 20:00:00,9.922,278.30825,29.28125,58.2238315
2019-04-23 21:00:00,8.0525,276.80825,34.939499999999995,31.892007
2019-04-23 22:00:00,8.35925,279.4,37.32875,29.232357
2019-04-23 23:00:00,7.42775,268.67925,40.042,24.495542
2019-04-24 00:00:00,7.3675,259.3415,43.2465,27.83094175
2019-04-24 01:00:00,8.2675,264.1415,49.48,25.84917075
2019-04-24 02:00:00,5.566,239.99175,59.611000000000004,29.308743
2019-04-24 03:00:00,7.115,244.1125,64.20025,32.4105435
2019-04-24 04:00:00,6.56275,242.946,66.888,25.415548
2019-04-24 05:00:00,7.00425,246.925,69.30425,28.18888925
2019-04-24 06:00:00,5.65025,257.41675,73.3865,16.535419
2019-04-24 07:00:00,6.29625,228.79975,69.97325000000001,20.1132995
2019-04-24 08:00:00,5.66725,226.71675,54.120000000000005,11.08697125
2019-04-24 09:00:00,4.6235,259.0875,42.13475,9.508447499999999
2019-04-24 10:00:00,4.54175,291.396,39.1665,5.7781505
2019-04-24 11:00:00,5.171749999999999,291.16675,35.71125,6.8216175
2019-04-24 12:00:00,5.90975,311.69175,32.51325,9.844012750000001
2019-04-24 13:00:00,5.5897499999999996,264.21675,29.934,14.465715750000001
2019-04-24 14:00:00,7.16675,222.61675,25.06125,30.18025275
2019-04-24 15:00:00,7.23475,264.44975,19.9095,29.09575025
2019-04-24 16:00:00,7.74525,230.14175,16.776,24.5285835
2019-04-24 17:00:00,3.954,40.167,18.8735,2.158346
2019-04-24 18:00:00,4.258,182.375,17.261,3.2666524999999997
2019-04-24 19:00:00,3.505,232.43349999999998,18.0225,1.27795425
2019-04-24 20:00:00,2.80925,136.55825,20.33,0.38335050000000004
2019-04-24 21:00:00,2.96125,41.95825,24.488,1.025525
2019-04-24 22:00:00,2.5465,23.55825,27.02125,0.14460025
2019-04-24 23:00:00,2.44575,27.0125,30.342,0.1687595
2019-04-25 00:00:00,1.26825,118.95824999999999,30.509999999999998,0.18190499999999998
2019-04-25 01:00:00,2.87225,317.65,30.527250000000002,1.16604
2019-04-25 02:00:00,2.33175,277.8665,34.54,0.1662725
2019-04-25 03:00:00,1.44675,217.6125,39.29325,0.17213475
2019-04-25 04:00:00,2.34875,159.74175,40.3455,0.189899
2019-04-25 05:00:00,2.16775,163.0915,40.99225,0.19487275
2019-04-25 06:00:00,2.67125,187.1415,43.4295,0.592435
2019-04-25 07:00:00,3.48725,205.175,42.62525,0.97649625
2019-04-25 08:00:00,1.9575,224.89175,35.557249999999996,0.18332625
2019-04-25 09:00:00,1.5622500000000001,196.43325,25.7825,0.17710875
2019-04-25 10:00:00,1.435,130.07524999999998,22.44025,0.16573949999999998
2019-04-25 11:00:00,1.6872500000000001,67.9545,22.33125,0.132165
2019-04-25 12:00:00,2.39475,81.96675,20.5195,0.1623645
2019-04-25 13:00:00,2.29825,115.17575,17.98825,0.11617775
2019-04-25 14:00:00,1.7125,138.3345,15.706,0.3035895
2019-04-25 15:00:00,2.71475,176.9835,15.02325,0.5601039999999999
2019-04-25 16:00:00,3.4052499999999997,178.48325,14.001,1.7499479999999998
2019-04-25 17:00:00,5.19125,309.45000000000005,14.2045,8.68347975
2019-04-25 18:00:00,6.033250000000001,296.86674999999997,13.31325,20.23072075
2019-04-25 19:00:00,12.866,296.8165,15.1115,56.7833355
2019-04-25 20:00:00,16.90025,294.9165,19.93025,48.31142725
2019-04-25 21:00:00,19.09525,291.57475,28.798000000000002,45.6935225
2019-04-25 22:00:00,17.8585,285.8335,46.62125,45.9038495
2019-04-25 23:00:00,18.29825,273.075,57.56,45.2764185
2019-04-26 00:00:00,14.35975,267.70849999999996,61.7665,38.199175
2019-04-26 01:00:00,12.9635,266.27075,65.5175,45.43558475
2019-04-26 02:00:00,11.66775,277.3415,68.61725,46.07953725
2019-04-26 03:00:00,17.515,277.75825,70.78025,43.3610855
2019-04-26 04:00:00,13.630500000000001,267.3585,71.11325,45.3437465
2019-04-26 05:00:00,11.08475,266.91675,69.40125,50.056046
2019-04-26 06:00:00,11.4915,267.9125,67.83075,50.38397175
2019-04-26 07:00:00,11.08775,259.925,65.42925,47.695898
2019-04-26 08:00:00,11.498,276.4375,60.25875,49.719236499999994
2019-04-26 09:00:00,12.681000000000001,269.5,58.3185,49.65475425
2019-04-26 10:00:00,11.068,275.93325,49.5135,55.07584275
2019-04-26 11:00:00,10.13175,293.0585,43.79475,56.717785
2019-04-26 12:00:00,10.12225,289.24975,39.35725,55.38636
2019-04-26 13:00:00,11.49775,285.85825,42.5085,55.630618999999996
2019-04-26 14:00:00,14.5555,290.51675,47.22675,54.43775425
2019-04-26 15:00:00,13.9195,283.04175,50.60525,53.59822175
2019-04-26 16:00:00,10.404,276.96675,51.076,41.09313425
2019-04-26 17:00:00,9.11125,292.175,46.76,34.53833425
2019-04-26 18:00:00,12.88575,255.2835,59.17875,43.09568875
2019-04-26 19:00:00,8.40475,247.1125,57.7815,32.503982
2019-04-26 20:00:00,8.00675,261.06275,58.90925,41.00555825
2019-04-26 21:00:00,9.73325,262.321,63.816,46.95530975
2019-04-26 22:00:00,11.053,254.2,65.803,42.887493500000005
2019-04-26 23:00:00,10.46325,254.64600000000002,65.8865,41.605987
2019-04-27 00:00:00,11.6395,258.59575,65.6585,47.980657
2019-04-27 01:00:00,10.92425,253.77075,67.57325,47.784364
2019-04-27 02:00:00,10.39875,253.75424999999998,69.91475,61.6199835
2019-04-27 03:00:00,9.779,245.04175,70.8545,63.47207625
2019-04-27 04:00:00,11.43,240.35000000000002,71.56,52.656363999999996
2019-04-27 05:00:00,10.0525,237.44975,70.38925,48.6278065
2019-04-27 06:00:00,9.4,250.6,68.7095,48.92731125
2019-04-27 07:00:00,10.68075,243.046,64.07725,54.2567375
2019-04-27 08:00:00,12.23525,257.47475,50.0865,53.91069075
2019-04-27 09:00:00,14.3505,267.3085,45.74675,50.095659749999996
2019-04-27 10:00:00,12.92575,271.31674999999996,38.10125,49.4156465
2019-04-27 11:00:00,12.427,275.46675,31.022,51.203078
2019-04-27 12:00:00,12.56325,279.871,28.1,54.572585000000004
2019-04-27 13:00:00,12.14825,287.325,30.274749999999997,59.39679975
2019-04-27 14:00:00,11.179749999999999,281.15,29.48425,62.539813
2019-04-27 15:00:00,10.678,284.80825,28.756500000000003,69.37049
2019-04-27 16:00:00,10.16475,284.8665,27.516750000000002,59.506404
2019-04-27 17:00:00,9.483,287.79175,25.12825,52.11935225
2019-04-27 18:00:00,9.23,285.47475000000003,26.276,46.41030625
2019-04-27 19:00:00,9.0505,284.35,28.47925,45.777013249999996
2019-04-27 20:00:00,8.189250000000001,275.61675,30.344,31.323554
2019-04-27 21:00:00,7.50975,269.79575,34.4285,31.98864575
2019-04-27 22:00:00,7.6114999999999995,270.24175,37.3995,32.768492
2019-04-27 23:00:00,7.56025,269.66675,39.451750000000004,31.4628255
2019-04-28 00:00:00,8.171,269.28325,42.3705,32.22775
2019-04-28 01:00:00,9.89025,267.975,44.763,62.14988975
2019-04-28 02:00:00,11.6615,271.20825,46.80525,68.62013
2019-04-28 03:00:00,11.467,269.4585,49.59725,66.934316
2019-04-28 04:00:00,10.76875,274.20825,48.55325,64.3187175
2019-04-28 05:00:00,7.98625,260.0375,51.94525,42.25544425
2019-04-28 06:00:00,8.53725,252.34575,53.2055,61.15936
2019-04-28 07:00:00,8.53875,251.0335,49.2895,60.86411925
2019-04-28 08:00:00,8.5325,247.12925,42.40875,65.0090325
2019-04-28 09:00:00,10.23525,256.604,40.38275,68.0703325
2019-04-28 10:00:00,12.622,271.8125,38.526,67.9273305
2019-04-28 11:00:00,14.367,287.9665,33.89325,68.68372625
2019-04-28 12:00:00,14.962,281.46675,31.38075,69.999165
2019-04-28 13:00:00,14.4715,281.275,27.08875,69.50905374999999
2019-04-28 14:00:00,13.713750000000001,279.475,24.68,69.74317975
2019-04-28 15:00:00,13.5265,286.62525,23.580750000000002,70.07643775
2019-04-28 16:00:00,12.433250000000001,298.46675,23.668,69.8309365
2019-04-28 17:00:00,11.975249999999999,297.2165,23.0355,67.75573
2019-04-28 18:00:00,11.06275,298.45025,24.24825,67.309492
2019-04-28 19:00:00,11.27025,280.33325,25.044,66.99169175
2019-04-28 20:00:00,10.27825,295.48325,25.2805,63.66908225
2019-04-28 21:00:00,9.3985,288.95,27.99075,45.04175325
2019-04-28 22:00:00,8.006499999999999,274.8665,31.16675,29.363633999999998
2019-04-28 23:00:00,8.161,272.88325,33.274,27.1265925
2019-04-29 00:00:00,6.892,242.83350000000002,36.564,35.98273975
2019-04-29 01:00:00,6.3925,246.07925,39.96275,26.838635500000002
2019-04-29 02:00:00,6.35075,236.2,44.232,21.33494075
2019-04-29 03:00:00,7.88,233.95850000000002,47.9815,39.703801
2019-04-29 04:00:00,7.60425,232.95,49.0055,31.35215475
2019-04-29 05:00:00,6.31675,234.48325,51.5465,21.61845725
2019-04-29 06:00:00,6.384,239.325,53.69625,19.99925325
2019-04-29 07:00:00,6.43575,245.8415,46.99475,24.829508
2019-04-29 08:00:00,4.9535,241.65,33.61575,9.1446375
2019-04-29 09:00:00,4.6747499999999995,263.17925,25.17225,6.940637499999999
2019-04-29 10:00:00,4.992,307.2125,21.456,7.2479575
2019-04-29 11:00:00,5.21675,313.7165,20.2415,5.0036325
2019-04-29 12:00:00,4.167,302.779,18.779249999999998,2.5720735
2019-04-29 13:00:00,3.71225,271.375,16.64975,1.6023275
2019-04-29 14:00:00,4.4765,244.16649999999998,14.256,6.09897125
2019-04-29 15:00:00,4.82625,262.13325,12.39925,9.98559325
2019-04-29 16:00:00,4.5005,263.0585,11.57725,6.72853325
2019-04-29 17:00:00,5.35,294.92075,11.448,11.72506
2019-04-29 18:00:00,5.5592500000000005,301.8085,11.16625,8.652214749999999
2019-04-29 19:00:00,6.33775,330.725,12.158249999999999,15.0025495
2019-04-29 20:00:00,4.87,341.77500000000003,12.29475,7.7346955
2019-04-29 21:00:00,2.99575,180.11675,12.9115,0.297017
2019-04-29 22:00:00,1.906,69.64150000000001,13.2915,0.208729
2019-04-29 23:00:00,3.11675,148.50825,17.86275,0.29168750000000004
2019-04-30 00:00:00,2.38175,161.0165,24.458750000000002,0.1598775
2019-04-30 01:00:00,2.37425,124.8,28.616,0.318867
2019-04-30 02:00:00,2.0,94.5335,26.488,1.31774575
2019-04-30 03:00:00,2.2982500000000003,85.0415,24.792,0.14015925
2019-04-30 04:00:00,1.45525,116.0335,30.2545,0.17764175
2019-04-30 05:00:00,0.69525,245.02524999999997,34.86125,0.192919
2019-04-30 06:00:00,1.578,283.292,38.48125,0.18901075
2019-04-30 07:00:00,1.30675,245.3585,36.41525,0.22773675
2019-04-30 08:00:00,3.33175,220.89974999999998,27.67725,0.370383
2019-04-30 09:00:00,2.35475,175.7085,19.99575,0.405556
2019-04-30 10:00:00,3.70975,69.9165,19.16275,6.39065875
2019-04-30 11:00:00,4.70075,81.575,17.345,5.12194225
2019-04-30 12:00:00,2.97425,164.54175,17.4195,0.52493125
2019-04-30 13:00:00,3.144,188.91675,18.276,1.5037365
2019-04-30 14:00:00,4.6645,154.6875,21.6435,5.77442025
2019-04-30 15:00:00,3.816,92.84975,21.3685,6.1707385
2019-04-30 16:00:00,3.72125,93.30825,21.343,2.0743217499999997
2019-04-30 17:00:00,2.9930000000000003,86.45425,18.432000000000002,4.329305
2019-04-30 18:00:00,2.8542500000000004,85.26675,19.54675,0.82638875
2019-04-30 19:00:00,2.6887499999999998,42.216499999999996,19.00675,0.32330775
2019-04-30 20:00:00,2.71625,60.9915,19.5765,0.9544684999999999
2019-04-30 21:00:00,4.15875,80.95,21.64375,8.034377
2019-04-30 22:00:00,3.69925,94.7165,21.51675,12.62996725
2019-04-30 23:00:00,5.593,122.625,21.25575,23.193961
2019-05-01 00:00:00,4.79375,135.27499999999998,21.30875,22.359933
2019-05-01 01:00:00,3.6214999999999997,180.575,26.772,5.427308
2019-05-01 02:00:00,4.795,218.55825,31.276,2.39549775
2019-05-01 03:00:00,3.277,194.75825,32.836,2.9776295
2019-05-01 04:00:00,2.14125,200.9085,31.25175,1.06798175
2019-05-01 05:00:00,3.24475,241.06650000000002,30.210749999999997,3.11920975
2019-05-01 06:00:00,5.25075,241.64175,25.876,12.79446325
2019-05-01 07:00:00,4.45375,247.704,25.977249999999998,5.9614765
2019-05-01 08:00:00,3.53425,244.58325,19.74275,2.2571149999999998
2019-05-01 09:00:00,4.64525,272.129,15.73575,6.2778565
2019-05-01 10:00:00,6.48125,299.73325,17.6325,15.329587499999999
2019-05-01 11:00:00,8.030000000000001,306.55,17.795749999999998,38.3910285
2019-05-01 12:00:00,10.75775,306.41675,16.557,68.45083975
2019-05-01 13:00:00,12.56275,305.21675,15.79825,74.2764215
2019-05-01 14:00:00,12.343499999999999,311.3585,15.76425,71.1021435
2019-05-01 15:00:00,9.985000000000001,322.3585,15.5145,61.3236775
2019-05-01 16:00:00,9.65625,310.8585,16.11225,58.764395
2019-05-01 17:00:00,9.978,312.3085,15.806000000000001,57.81507725
2019-05-01 18:00:00,10.064,322.10825,17.12675,63.2448725
2019-05-01 19:00:00,9.91,317.35,20.077749999999998,64.7919545
2019-05-01 20:00:00,9.9725,314.9585,24.60875,58.19363225
2019-05-01 21:00:00,8.3125,292.85,28.7085,41.72713675
2019-05-01 22:00:00,9.930250000000001,283.0585,32.7005,60.82521525
2019-05-01 23:00:00,10.25225,283.64175,36.1135,59.4067475
2019-05-02 00:00:00,11.237,276.0,46.7115,67.704035
2019-05-02 01:00:00,9.9085,273.84175,53.14675,61.0431825
2019-05-02 02:00:00,7.797,275.8,54.17975,29.0108375
2019-05-02 03:00:00,7.26725,279.67525,55.2535,25.49459875
2019-05-02 04:00:00,5.55375,262.51675,58.48125,16.99586575
2019-05-02 05:00:00,7.05775,254.73325,60.9905,28.53546825
2019-05-02 06:00:00,8.214500000000001,268.129,60.516,32.55443325
2019-05-02 07:00:00,7.93325,251.25,59.9225,40.53960275
2019-05-02 08:00:00,7.83775,263.67925,57.389250000000004,31.5651465
2019-05-02 09:00:00,8.912749999999999,274.8585,54.14275,42.31086825
2019-05-02 10:00:00,7.227,286.0335,47.55575,25.88345575
2019-05-02 11:00:00,6.85,303.5,39.0025,19.060595
2019-05-02 12:00:00,7.0055,302.18325,37.740750000000006,18.81740375
2019-05-02 13:00:00,6.1505,310.05,38.1215,21.16849125
2019-05-02 14:00:00,7.1815,176.30825,36.8935,21.270635249999998
2019-05-02 15:00:00,6.52775,183.72474999999997,38.89,27.8201055
2019-05-02 16:00:00,8.21525,316.5915,42.917249999999996,34.78028275
2019-05-02 17:00:00,7.6255,297.94975,40.129999999999995,30.79595925
2019-05-02 18:00:00,6.72825,284.19575,33.792,20.987830250000002
2019-05-02 19:00:00,5.923,295.4415,31.30325,16.452105
2019-05-02 20:00:00,6.10025,286.22475000000003,32.4245,11.9103405
2019-05-02 21:00:00,5.2322500000000005,277.61675,34.755250000000004,6.58286725
2019-05-02 22:00:00,5.181,264.379,37.05525,9.66850275
2019-05-02 23:00:00,5.84175,255.21675,41.124,17.230352500000002
2019-05-03 00:00:00,6.9535,257.4335,42.47475,27.47015125
2019-05-03 01:00:00,7.937250000000001,263.74975,42.97725,30.3580715
2019-05-03 02:00:00,7.93475,264.475,43.90025,32.716443
2019-05-03 03:00:00,6.7965,261.32075,48.028,19.80526875
2019-05-03 04:00:00,8.52875,270.89175,47.264,36.97877725
2019-05-03 05:00:00,8.28,269.54975,46.8545,38.0199335
2019-05-03 06:00:00,7.5802499999999995,259.26675,49.76675,28.49603175
2019-05-03 07:00:00,6.456250000000001,250.90800000000002,47.67725,24.602304500000002
2019-05-03 08:00:00,6.6442499999999995,242.4875,38.31825,24.22694675
2019-05-03 09:00:00,6.04375,271.829,35.254,16.825508
2019-05-03 10:00:00,6.746,287.15,32.27,20.64764625
2019-05-03 11:00:00,5.97025,292.50800000000004,25.646,16.4652505
2019-05-03 12:00:00,7.48625,295.0835,23.6385,18.8449385
2019-05-03 13:00:00,7.138,305.2,22.1875,22.9170175
2019-05-03 14:00:00,5.98475,298.8835,21.87325,17.93257075
2019-05-03 15:00:00,5.6155,298.929,19.89225,14.01113075
2019-05-03 16:00:00,5.90475,309.0585,19.7335,14.16336975
2019-05-03 17:00:00,5.80475,302.86675,17.1505,14.70091325
2019-05-03 18:00:00,6.0985,296.14175,15.651,13.3199275
2019-05-03 19:00:00,6.08975,311.09975,14.4375,17.789391000000002
2019-05-03 20:00:00,6.70075,324.625,14.304,20.90042975
2019-05-03 21:00:00,5.63625,319.45,15.743500000000001,11.79576175
2019-05-03 22:00:00,5.02925,320.5085,17.80575,7.510689750000001
2019-05-03 23:00:00,4.2905,310.02525,21.235500000000002,4.06799425
2019-05-04 00:00:00,5.254,324.2665,22.50725,9.2061015
2019-05-04 01:00:00,3.75025,264.7415,24.05725,4.71887325
2019-05-04 02:00:00,5.2097500000000005,268.3375,26.154,9.312686750000001
2019-05-04 03:00:00,5.19575,269.74150000000003,27.144,10.066775499999999
2019-05-04 04:00:00,4.7385,280.11675,27.99725,6.9782975
2019-05-04 05:00:00,5.953,300.45825,27.522,16.4283005
2019-05-04 06:00:00,4.90825,264.72525,28.920749999999998,9.08033125
2019-05-04 07:00:00,7.751,265.9625,32.73475,38.02757225
2019-05-04 08:00:00,8.905000000000001,256.68725,43.065,49.370349
2019-05-04 09:00:00,9.355,260.49175,46.31875,53.05392625
2019-05-04 10:00:00,9.3255,256.825,41.316500000000005,45.73810975
2019-05-04 11:00:00,8.351750000000001,288.9585,33.004,31.129569
2019-05-04 12:00:00,8.72725,303.275,30.113999999999997,40.77124775
2019-05-04 13:00:00,9.0835,306.75825,29.948,47.42232975
2019-05-04 14:00:00,9.8575,317.875,28.80475,52.86669225
2019-05-04 15:00:00,10.56275,318.46675,28.4515,52.664535
2019-05-04 16:00:00,9.97675,309.825,27.59125,48.67150625
2019-05-04 17:00:00,10.26275,294.6,26.5105,50.0128785
2019-05-04 18:00:00,10.69625,288.40825,27.5835,40.81530425
2019-05-04 19:00:00,11.73525,283.99175,31.37075,43.056786
2019-05-04 20:00:00,15.91375,281.35825,38.66875,38.9836395
2019-05-04 21:00:00,15.03775,274.9415,46.57325,37.98085425
2019-05-04 22:00:00,14.23,269.49175,51.79575,35.74345725
2019-05-04 23:00:00,14.546,270.97499999999997,57.184,36.676609
2019-05-05 00:00:00,13.45575,270.15825,62.328,29.85943175
2019-05-05 01:00:00,12.6165,267.99150000000003,63.61875,29.32437425
2019-05-05 02:00:00,11.014,259.954,66.13325,27.4665995
2019-05-05 03:00:00,11.05625,266.9835,71.02275,30.901122
2019-05-05 04:00:00,10.20225,260.23325,70.21325,23.161808
2019-05-05 05:00:00,6.839,262.2415,70.01724999999999,20.21348925
2019-05-05 06:00:00,6.2932500000000005,268.20825,71.93325,13.31566375
2019-05-05 07:00:00,6.058,282.98325,72.65875,18.04039925
2019-05-05 08:00:00,7.14925,290.88325,70.07325,27.51296325
2019-05-05 09:00:00,6.29925,287.16675,63.838499999999996,15.71098425
2019-05-05 10:00:00,5.59725,283.025,61.377,11.923486
2019-05-05 11:00:00,5.74625,293.80825,60.94275,14.042573749999999
2019-05-05 12:00:00,6.8905,304.9165,66.408,23.08790975
2019-05-05 13:00:00,7.995749999999999,298.125,82.81049999999999,28.491946249999998
2019-05-05 14:00:00,7.536,289.8915,87.93299999999999,27.1260595
2019-05-05 15:00:00,6.60825,280.78325,89.46375,18.86643275
2019-05-05 16:00:00,7.24475,289.6835,86.30675,31.484320499999995
2019-05-05 17:00:00,7.6365,283.3415,85.88,31.6166625
2019-05-05 18:00:00,7.21725,276.5585,87.088,28.75396725
2019-05-05 19:00:00,7.328250000000001,271.62925,85.38,28.0426895
2019-05-05 20:00:00,7.0175,264.08349999999996,80.67325,26.16466225
2019-05-05 21:00:00,7.05175,262.3915,80.65575,26.068913000000002
2019-05-05 22:00:00,5.77975,255.1,80.256,17.24740675
2019-05-05 23:00:00,5.78,253.63325,80.6545,17.8760805
2019-05-06 00:00:00,6.8565000000000005,262.39575,81.5615,25.65571975
2019-05-06 01:00:00,7.132,270.171,80.55325,23.15310375
2019-05-06 02:00:00,7.729,266.2335,79.552,32.54288725
2019-05-06 03:00:00,9.032499999999999,268.06675,77.7175,33.541942500000005
2019-05-06 04:00:00,7.66875,267.06675,75.9295,33.474972
2019-05-06 05:00:00,8.2075,268.45,75.17075,37.27010775
2019-05-06 06:00:00,8.05,265.5125,76.51474999999999,34.804798
2019-05-06 07:00:00,7.54925,260.99575,79.8945,34.68986375
2019-05-06 08:00:00,7.35925,255.954,80.66775,30.2150695
2019-05-06 09:00:00,7.0675,253.85,77.3225,29.02966725
2019-05-06 10:00:00,7.789499999999999,271.97925,72.212,30.59184775
2019-05-06 11:00:00,6.2315,290.2165,73.13475,13.969918
2019-05-06 12:00:00,5.015,295.41675,77.01875,6.97332325
2019-05-06 13:00:00,4.3055,315.075,76.09575000000001,3.5189037499999998
2019-05-06 14:00:00,4.02175,315.13325,66.06675,2.08888825
2019-05-06 15:00:00,3.94825,320.05,62.57075,3.1554485
2019-05-06 16:00:00,4.68975,320.84175,64.38275,5.20969725
2019-05-06 17:00:00,3.48,309.7665,65.0945,1.6470935
2019-05-06 18:00:00,2.71375,294.09999999999997,63.0095,0.14389000000000002
2019-05-06 19:00:00,3.28375,277.9165,63.34125,0.9825360000000001
2019-05-06 20:00:00,1.9805000000000001,274.25825,65.08924999999999,0.1682265
2019-05-06 21:00:00,3.2625,282.81675,68.62950000000001,1.33604275
2019-05-06 22:00:00,4.494,263.12925,69.50825,5.5351365
2019-05-06 23:00:00,4.0265,282.975,72.20400000000001,2.9497400000000003
2019-05-07 00:00:00,4.31175,281.16650000000004,74.8095,4.0804290000000005
2019-05-07 01:00:00,4.7295,277.675,74.15475,5.7314305
2019-05-07 02:00:00,4.42975,282.29175,77.93475,3.434879
2019-05-07 03:00:00,2.51425,304.65,82.328,0.16023275
2019-05-07 04:00:00,1.41075,313.0,83.71475,0.167694
2019-05-07 05:00:00,1.919,301.55825,81.03875,0.18101675
2019-05-07 06:00:00,4.0649999999999995,286.18325,80.81475,2.1077185
2019-05-07 07:00:00,4.322,282.65,76.49225,3.222242
2019-05-07 08:00:00,4.464,281.93325,73.65975,5.08570325
2019-05-07 09:00:00,4.0045,281.8915,66.3535,3.119032
2019-05-07 10:00:00,4.84825,300.85024999999996,59.444,4.9736115000000005
2019-05-07 11:00:00,4.567,304.90825,54.93725,6.3922575
2019-05-07 12:00:00,4.61775,293.8415,52.1,6.2803435
2019-05-07 13:00:00,5.784,302.8915,49.088,11.63961475
2019-05-07 14:00:00,5.01075,302.45,46.70525,8.570322
2019-05-07 15:00:00,6.692,273.871,44.0085,24.286457249999998
2019-05-07 16:00:00,6.12925,280.73325,41.098,22.32387275
2019-05-07 17:00:00,5.8965,260.4625,41.56125,13.911295749999999
2019-05-07 18:00:00,3.61675,271.97900000000004,37.96725,2.66053925
2019-05-07 19:00:00,2.604,187.05,40.298500000000004,1.19854825
2019-05-07 20:00:00,4.4925,35.441500000000005,45.83225,11.11486125
2019-05-07 21:00:00,5.6125,138.7665,59.3425,11.0452255
2019-05-07 22:00:00,1.928,213.18325,66.60275,0.25491600000000003
2019-05-07 23:00:00,3.6065000000000005,172.84175,70.232,4.8043185
2019-05-08 00:00:00,6.4365000000000006,227.64175,71.632,15.457667
2019-05-08 01:00:00,5.796,223.56675,72.6215,16.06004975
2019-05-08 02:00:00,6.4115,227.19975,72.74125000000001,19.856607500000003
2019-05-08 03:00:00,5.905,248.7335,70.56275,19.29259525
2019-05-08 04:00:00,5.3815,244.45024999999998,73.832,16.01155375
2019-05-08 05:00:00,5.4175,242.47925,76.7705,16.506818
2019-05-08 06:00:00,5.41925,231.43325,77.30924999999999,16.886794000000002
2019-05-08 07:00:00,6.03775,238.75799999999998,70.88825,18.943529249999997
2019-05-08 08:00:00,5.2524999999999995,238.89575000000002,56.79975,14.960802999999999
2019-05-08 09:00:00,5.52225,270.05825000000004,48.90275,11.28166625
2019-05-08 10:00:00,5.4872499999999995,302.8835,44.12925,7.08346125
2019-05-08 11:00:00,4.3572500000000005,310.6335,35.797250000000005,2.1189095
2019-05-08 12:00:00,3.174,210.7375,32.1935,1.92901075
2019-05-08 13:00:00,2.8935,85.54175,29.49725,5.383431
2019-05-08 14:00:00,4.3105,161.525,34.37925,6.91701125
2019-05-08 15:00:00,2.746,222.81525,24.52525,1.302824
2019-05-08 16:00:00,3.00725,141.1165,21.1035,0.715718
2019-05-08 17:00:00,6.98775,146.55,26.4015,30.811058
2019-05-08 18:00:00,8.7075,192.325,39.1655,15.25693175
2019-05-08 19:00:00,4.98225,152.342,41.702749999999995,7.85513675
2019-05-08 20:00:00,5.8725000000000005,125.25,44.0105,38.10644675
2019-05-08 21:00:00,8.58525,197.475,53.8825,44.275585750000005
2019-05-08 22:00:00,10.89925,208.1165,57.24,66.32997425
2019-05-08 23:00:00,9.644,220.1,58.4935,49.5558065
2019-05-09 00:00:00,8.14375,216.54175,58.1655,30.88335875
2019-05-09 01:00:00,7.2285,221.7835,60.16525,25.271658000000002
2019-05-09 02:00:00,6.73575,217.13324999999998,62.49075,18.6282155
2019-05-09 03:00:00,7.006,227.64175,63.0905,23.427915249999998
2019-05-09 04:00:00,6.94925,244.44575,62.5735,30.11363725
2019-05-09 05:00:00,8.651250000000001,260.53325,58.64425,30.80039975
2019-05-09 06:00:00,10.126249999999999,259.55,55.76925,45.732957999999996
2019-05-09 07:00:00,10.08375,259.81675,52.02525,46.7918795
2019-05-09 08:00:00,9.13775,264.5875,45.0705,37.22001425
2019-05-09 09:00:00,8.64875,268.37075,39.40075,46.3490195
2019-05-09 10:00:00,11.79075,274.8,36.55525,67.56760750000001
